"st_abb","st_code","county_name","fips","date","stability","tmin","tmax","tavg"
"NY",36,"Delaware",36025,20230108,"stable",-6.12,1.588,-2.266
"NY",36,"Delaware",36025,20230109,"stable",-6.362,2.477,-1.942
"NY",36,"Delaware",36025,20230110,"stable",-4.124,0.225,-1.95
"NY",36,"Delaware",36025,20230111,"stable",-6.663,-0.578,-3.621
"NY",36,"Delaware",36025,20230112,"stable",-7.04,0.56,-3.24
"NY",36,"Delaware",36025,20230113,"stable",-0.548,7.928,3.69
"NY",36,"Delaware",36025,20230114,"stable",-7.268,6.472,-0.398
"NY",36,"Delaware",36025,20230115,"stable",-9.207,-5.167,-7.187
"NY",36,"Delaware",36025,20230116,"stable",-13.128,-2.401,-7.765
"NY",36,"Delaware",36025,20230117,"stable",-13.241,2.468,-5.386
"NY",36,"Delaware",36025,20230118,"stable",-10.168,2.559,-3.804
"NY",36,"Delaware",36025,20230119,"stable",-0.709,3.137,1.214
"NY",36,"Delaware",36025,20230120,"stable",-0.849,2.118,0.634
"NY",36,"Delaware",36025,20230121,"stable",-3.62,1.703,-0.959
"NY",36,"Delaware",36025,20230122,"stable",-4.453,-1.454,-2.953
"NY",36,"Delaware",36025,20230123,"stable",-3.503,-0.26,-1.881
"NY",36,"Delaware",36025,20230124,"stable",-4.193,-0.88,-2.536
"NY",36,"Delaware",36025,20230125,"stable",-6.658,-1.136,-3.897
"NY",36,"Delaware",36025,20230126,"stable",-5.911,2.854,-1.528
"NY",36,"Delaware",36025,20230127,"stable",-8.579,1.564,-3.507
"NY",36,"Delaware",36025,20230128,"stable",-7.085,-0.119,-3.602
"NY",36,"Delaware",36025,20230129,"stable",-7.258,4.888,-1.185
"NY",36,"Delaware",36025,20230130,"stable",-6.027,4.34,-0.843
"NY",36,"Delaware",36025,20230131,"stable",-6.289,3.813,-1.238
"NY",36,"Dutchess",36027,20230101,"stable",5.554,11.4,8.477
"NY",36,"Dutchess",36027,20230102,"stable",-0.783,9.192,4.205
"NY",36,"Dutchess",36027,20230103,"stable",-0.886,10.916,5.015
"NY",36,"Dutchess",36027,20230104,"stable",2.744,10.675,6.709
"NY",36,"Dutchess",36027,20230105,"stable",5.756,13.727,9.742
"NY",36,"Dutchess",36027,20230106,"stable",3.408,8.314,5.861
"NY",36,"Dutchess",36027,20230107,"stable",-1.236,7.158,2.961
"NY",36,"Dutchess",36027,20230108,"stable",-5.155,5.369,0.107
"NY",36,"Dutchess",36027,20230109,"stable",-5.792,2.193,-1.799
"NY",36,"Dutchess",36027,20230110,"stable",-3.803,4.292,0.244
"NY",36,"Dutchess",36027,20230111,"stable",-4.719,3.704,-0.508
"NY",36,"Dutchess",36027,20230112,"stable",-5.082,1.88,-1.601
"NY",36,"Dutchess",36027,20230113,"stable",-0.209,12.233,6.012
"NY",36,"Dutchess",36027,20230114,"stable",-2.493,11.768,4.637
"NY",36,"Dutchess",36027,20230115,"stable",-4.205,-1.036,-2.621
"NY",36,"Dutchess",36027,20230116,"stable",-6.159,1.167,-2.496
"NY",36,"Dutchess",36027,20230117,"stable",-7.323,3.169,-2.077
"NY",36,"Dutchess",36027,20230118,"stable",-6.197,4.323,-0.937
"NY",36,"Dutchess",36027,20230119,"stable",-1.371,8.997,3.813
"NY",36,"Dutchess",36027,20230120,"stable",-0.56,2.84,1.14
"NY",36,"Dutchess",36027,20230121,"stable",-0.271,5.894,2.812
"NY",36,"Dutchess",36027,20230122,"stable",-1.425,1.987,0.281
"NY",36,"Dutchess",36027,20230123,"stable",-0.9,3.61,1.355
"NY",36,"Dutchess",36027,20230124,"stable",-1.643,1.382,-0.131
"NY",36,"Dutchess",36027,20230125,"stable",-2.566,3.306,0.37
"NY",36,"Dutchess",36027,20230126,"stable",-1.921,7.262,2.671
"NY",36,"Dutchess",36027,20230127,"stable",-4.616,5.399,0.391
"NY",36,"Dutchess",36027,20230128,"stable",-4.871,4.05,-0.41
"NY",36,"Dutchess",36027,20230129,"stable",-2.777,9.01,3.117
"NY",36,"Dutchess",36027,20230130,"stable",-2.61,8.33,2.86
"NY",36,"Dutchess",36027,20230131,"stable",-1.962,8.818,3.428
"NY",36,"Erie",36029,20230101,"stable",2.126,10.954,6.54
"NY",36,"Erie",36029,20230102,"stable",1.742,5.901,3.822
"NY",36,"Erie",36029,20230103,"stable",1.625,8.018,4.822
"NY",36,"Erie",36029,20230104,"stable",4.133,8.351,6.242
"NY",36,"Erie",36029,20230105,"stable",2.015,10.048,6.032
"NY",36,"Erie",36029,20230106,"stable",0.443,5.122,2.782
"NY",36,"Erie",36029,20230107,"stable",-0.405,2.329,0.962
"NY",36,"Erie",36029,20230108,"stable",-3.49,1.471,-1.009
"NY",36,"Erie",36029,20230109,"stable",-3.138,-0.657,-1.898
"NY",36,"Erie",36029,20230110,"stable",-2.392,1.004,-0.694
"NY",36,"Erie",36029,20230111,"stable",-3.496,1.049,-1.224
"NY",36,"Erie",36029,20230112,"stable",-3.169,3.754,0.292
"NY",36,"Erie",36029,20230113,"stable",-1.833,6.379,2.273
"NY",36,"Erie",36029,20230114,"stable",-7.39,-1.358,-4.374
"NY",36,"Erie",36029,20230115,"stable",-9.026,-4.681,-6.854
"NY",36,"Erie",36029,20230116,"stable",-9.641,-1.766,-5.703
"NY",36,"Erie",36029,20230117,"stable",-8.526,4.991,-1.767
"NY",36,"Erie",36029,20230118,"stable",1.305,7.731,4.518
"NY",36,"Erie",36029,20230119,"stable",1.213,3.614,2.413
"NY",36,"Erie",36029,20230120,"stable",-0.024,6.305,3.141
"NY",36,"Erie",36029,20230121,"stable",-1.925,2.637,0.356
"NY",36,"Erie",36029,20230122,"stable",-1.819,0.208,-0.805
"NY",36,"Erie",36029,20230123,"stable",-1.563,1.092,-0.235
"NY",36,"Erie",36029,20230124,"stable",-2.452,0.006,-1.223
"NY",36,"Erie",36029,20230125,"stable",-5.33,0.746,-2.292
"NY",36,"Erie",36029,20230126,"stable",-3.01,3.352,0.171
"NY",36,"Erie",36029,20230127,"stable",-3.939,-0.85,-2.394
"NY",36,"Erie",36029,20230128,"stable",-3.333,2.794,-0.269
"NY",36,"Erie",36029,20230129,"stable",-2.332,3.964,0.816
"NY",36,"Erie",36029,20230130,"stable",-4.892,4.716,-0.088
"NY",36,"Erie",36029,20230131,"stable",-9.303,-2.086,-5.694
"NY",36,"Essex",36031,20230101,"stable",1.711,8.132,4.922
"NY",36,"Essex",36031,20230102,"stable",-1.262,3.869,1.303
"NY",36,"Essex",36031,20230103,"stable",-4.443,3.299,-0.572
"NY",36,"Essex",36031,20230104,"stable",-3.199,2.027,-0.586
"NY",36,"Essex",36031,20230105,"stable",-0.239,3.824,1.792
"NY",36,"Essex",36031,20230106,"stable",-1.911,4.802,1.445
"NY",36,"Essex",36031,20230107,"stable",-2.55,3.511,0.48
"NY",36,"Essex",36031,20230108,"stable",-12.424,-1.13,-6.777
"NY",36,"Essex",36031,20230109,"stable",-12.295,-1.555,-6.925
"NY",36,"Essex",36031,20230110,"stable",-8.117,-1.253,-4.685
"NY",36,"Essex",36031,20230111,"stable",-15.824,-4.955,-10.389
"NY",36,"Essex",36031,20230112,"stable",-14.415,-2.229,-8.322
"NY",36,"Essex",36031,20230113,"stable",-3.239,2.044,-0.598
"NY",36,"Essex",36031,20230114,"stable",-8.058,0.777,-3.64
"NY",36,"Essex",36031,20230115,"stable",-9.565,-5.527,-7.546
"NY",36,"Essex",36031,20230116,"stable",-12.53,-3.381,-7.955
"NY",36,"Essex",36031,20230117,"stable",-11.871,-0.65,-6.26
"NY",36,"Essex",36031,20230118,"stable",-10.803,2.604,-4.099
"NY",36,"Essex",36031,20230119,"stable",-3.92,2.135,-0.893
"NY",36,"Essex",36031,20230120,"stable",-3.766,-0.589,-2.177
"NY",36,"Essex",36031,20230121,"stable",-6.213,0.715,-2.749
"NY",36,"Essex",36031,20230122,"stable",-6.291,-2.951,-4.621
"NY",36,"Essex",36031,20230123,"stable",-4.611,-2.172,-3.391
"NY",36,"Essex",36031,20230124,"stable",-5.676,-1.582,-3.629
"NY",36,"Essex",36031,20230125,"stable",-8.066,-0.558,-4.312
"NY",36,"Essex",36031,20230126,"stable",-8.352,-0.954,-4.653
"NY",36,"Essex",36031,20230127,"stable",-10.417,-0.229,-5.323
"NY",36,"Essex",36031,20230128,"stable",-10.912,-0.76,-5.836
"NY",36,"Essex",36031,20230129,"stable",-7.311,1.358,-2.977
"NY",36,"Essex",36031,20230130,"stable",-8.181,1.668,-3.257
"NY",36,"Essex",36031,20230131,"stable",-10.269,-5.11,-7.69
"NY",36,"Franklin",36033,20230101,"stable",3.105,8.786,5.945
"NY",36,"Franklin",36033,20230102,"stable",0.09,3.051,1.571
"NY",36,"Franklin",36033,20230103,"stable",-3.805,3.33,-0.238
"NY",36,"Franklin",36033,20230104,"stable",-2.967,3.292,0.162
"NY",36,"Franklin",36033,20230105,"stable",-0.719,2.939,1.11
"NY",36,"Franklin",36033,20230106,"stable",-2.044,2.609,0.283
"NY",36,"Franklin",36033,20230107,"stable",-4.382,3.261,-0.561
"NY",36,"Franklin",36033,20230108,"stable",-11.771,-3.893,-7.832
"NY",36,"Franklin",36033,20230109,"stable",-12.229,-2.523,-7.376
"NY",36,"Franklin",36033,20230110,"stable",-8.631,-1.038,-4.834
"NY",36,"Franklin",36033,20230111,"stable",-17.953,-6.503,-12.228
"NY",36,"Franklin",36033,20230112,"stable",-16.803,-2.319,-9.561
"NY",36,"Franklin",36033,20230113,"stable",-3.512,2.355,-0.579
"NY",36,"Franklin",36033,20230114,"stable",-9.229,-0.543,-4.886
"NY",36,"Franklin",36033,20230115,"stable",-12.16,-7.368,-9.764
"NY",36,"Franklin",36033,20230116,"stable",-18.242,-5.425,-11.834
"NY",36,"Franklin",36033,20230117,"stable",-16.632,-2.309,-9.47
"NY",36,"Franklin",36033,20230118,"stable",-13.551,1.657,-5.947
"NY",36,"Franklin",36033,20230119,"stable",-4.434,1.022,-1.706
"NY",36,"Franklin",36033,20230120,"stable",-3.81,-1.151,-2.48
"NY",36,"Franklin",36033,20230121,"stable",-5.961,-0.393,-3.177
"NY",36,"Franklin",36033,20230122,"stable",-5.766,-2.582,-4.174
"NY",36,"Franklin",36033,20230123,"stable",-3.863,-1.292,-2.577
"NY",36,"Franklin",36033,20230124,"stable",-4.83,-1.229,-3.029
"NY",36,"Franklin",36033,20230125,"stable",-10.4,-0.004,-5.202
"NY",36,"Franklin",36033,20230126,"stable",-9.115,-2.39,-5.752
"NY",36,"Franklin",36033,20230127,"stable",-13.999,-2.255,-8.127
"NY",36,"Franklin",36033,20230128,"stable",-14.082,-0.713,-7.398
"NY",36,"Franklin",36033,20230129,"stable",-8.082,1.25,-3.416
"NY",36,"Franklin",36033,20230130,"stable",-9.481,-2.101,-5.791
"NY",36,"Franklin",36033,20230131,"stable",-11.057,-5.502,-8.279
"NY",36,"Fulton",36035,20230101,"stable",0.974,7.513,4.243
"NY",36,"Fulton",36035,20230102,"stable",0.127,3.007,1.567
"NY",36,"Fulton",36035,20230103,"stable",-1.862,4.347,1.242
"NY",36,"Fulton",36035,20230104,"stable",-0.964,2.836,0.936
"NY",36,"Fulton",36035,20230105,"stable",1.19,4.685,2.938
"NY",36,"Fulton",36035,20230106,"stable",-0.289,5.831,2.771
"NY",36,"Fulton",36035,20230107,"stable",-0.939,4.782,1.921
"NY",36,"Fulton",36035,20230108,"stable",-9.69,0.709,-4.49
"NY",36,"Fulton",36035,20230109,"stable",-9.693,-3.164,-6.429
"NY",36,"Fulton",36035,20230110,"stable",-6.234,-1.529,-3.882
"NY",36,"Fulton",36035,20230111,"stable",-10.323,-2.067,-6.195
"NY",36,"Fulton",36035,20230112,"stable",-9.725,-2.331,-6.028
"NY",36,"Fulton",36035,20230113,"stable",-2.945,2.367,-0.289
"NY",36,"Fulton",36035,20230114,"stable",-5.567,2.54,-1.513
"NY",36,"Fulton",36035,20230115,"stable",-10.83,-3.392,-7.111
"NY",36,"Fulton",36035,20230116,"stable",-12.757,-0.772,-6.765
"NY",36,"Fulton",36035,20230117,"stable",-12.751,1.065,-5.843
"NY",36,"Fulton",36035,20230118,"stable",-9.919,1.667,-4.126
"NY",36,"Fulton",36035,20230119,"stable",-2.881,2.692,-0.095
"NY",36,"Fulton",36035,20230120,"stable",-3.045,-1.665,-2.355
"NY",36,"Fulton",36035,20230121,"stable",-4.39,-1.244,-2.817
"NY",36,"Fulton",36035,20230122,"stable",-4.293,-1.659,-2.976
"NY",36,"Fulton",36035,20230123,"stable",-4.28,-2.221,-3.251
"NY",36,"Fulton",36035,20230124,"stable",-4.204,-0.867,-2.535
"NY",36,"Fulton",36035,20230125,"stable",-4.558,-0.733,-2.645
"NY",36,"Fulton",36035,20230126,"stable",-6.432,-0.743,-3.588
"NY",36,"Fulton",36035,20230127,"stable",-6.739,-0.303,-3.521
"NY",36,"Fulton",36035,20230128,"stable",-5.942,-0.846,-3.394
"NY",36,"Fulton",36035,20230129,"stable",-7.335,1.658,-2.838
"NY",36,"Fulton",36035,20230130,"stable",-5.925,2.303,-1.811
"NY",36,"Fulton",36035,20230131,"stable",-6.771,-3.212,-4.992
"NY",36,"Genesee",36037,20230101,"stable",2.581,11.717,7.149
"NY",36,"Genesee",36037,20230102,"stable",1.972,5.361,3.667
"NY",36,"Genesee",36037,20230103,"stable",1.881,6.863,4.372
"NY",36,"Genesee",36037,20230104,"stable",2.689,5.244,3.967
"NY",36,"Genesee",36037,20230105,"stable",1.991,7.652,4.822
"NY",36,"Genesee",36037,20230106,"stable",0.882,5.733,3.308
"NY",36,"Genesee",36037,20230107,"stable",0.297,3.189,1.743
"NY",36,"Genesee",36037,20230108,"stable",-4.314,1.573,-1.371
"NY",36,"Genesee",36037,20230109,"stable",-3.798,-0.271,-2.035
"NY",36,"Genesee",36037,20230110,"stable",-2.52,1.289,-0.616
"NY",36,"Genesee",36037,20230111,"stable",-4.771,-0.057,-2.414
"NY",36,"Genesee",36037,20230112,"stable",-4.667,3.416,-0.625
"NY",36,"Genesee",36037,20230113,"stable",-2.05,6.12,2.035
"NY",36,"Genesee",36037,20230114,"stable",-7.464,-1.299,-4.381
"NY",36,"Genesee",36037,20230115,"stable",-8.292,-5.147,-6.72
"NY",36,"Genesee",36037,20230116,"stable",-8.979,-2.17,-5.575
"NY",36,"Genesee",36037,20230117,"stable",-7.898,2.492,-2.703
"NY",36,"Genesee",36037,20230118,"stable",0.555,6.947,3.751
"NY",36,"Genesee",36037,20230119,"stable",0.792,3.569,2.18
"NY",36,"Genesee",36037,20230120,"stable",0.506,5.611,3.058
"NY",36,"Genesee",36037,20230121,"stable",-2.091,2.606,0.257
"NY",36,"Genesee",36037,20230122,"stable",-2.109,-0.105,-1.107
"NY",36,"Genesee",36037,20230123,"stable",-1.199,1.361,0.081
"NY",36,"Genesee",36037,20230124,"stable",-2.443,0.112,-1.166
"NY",36,"Genesee",36037,20230125,"stable",-4.481,0.949,-1.766
"NY",36,"Genesee",36037,20230126,"stable",-2.955,3.504,0.274
"NY",36,"Genesee",36037,20230127,"stable",-3.947,-1.059,-2.503
"NY",36,"Genesee",36037,20230128,"stable",-3.095,2.94,-0.078
"NY",36,"Genesee",36037,20230129,"stable",-2.024,3.331,0.653
"NY",36,"Genesee",36037,20230130,"stable",-4.864,5.855,0.495
"NY",36,"Genesee",36037,20230131,"stable",-9.364,-2.376,-5.87
"NY",36,"Greene",36039,20230101,"stable",3.264,10.324,6.794
"NY",36,"Greene",36039,20230102,"stable",-0.494,7.201,3.354
"NY",36,"Greene",36039,20230103,"stable",-2.175,9.153,3.489
"NY",36,"Greene",36039,20230104,"stable",0.803,6.743,3.773
"NY",36,"Greene",36039,20230105,"stable",3.332,10.026,6.679
"NY",36,"Greene",36039,20230106,"stable",1.245,7.892,4.568
"NY",36,"Greene",36039,20230107,"stable",-2.725,4.821,1.048
"NY",36,"Greene",36039,20230108,"stable",-6.874,3.302,-1.786
"NY",36,"Greene",36039,20230109,"stable",-7.321,1.518,-2.901
"NY",36,"Greene",36039,20230110,"stable",-4.637,1.626,-1.506
"NY",36,"Greene",36039,20230111,"stable",-7.097,1.526,-2.786
"NY",36,"Greene",36039,20230112,"stable",-7.007,0.09,-3.459
"NY",36,"Greene",36039,20230113,"stable",-1.753,8.928,3.588
"NY",36,"Greene",36039,20230114,"stable",-4.869,8.56,1.845
"NY",36,"Greene",36039,20230115,"stable",-6.196,-2.112,-4.154
"NY",36,"Greene",36039,20230116,"stable",-9.004,0.113,-4.445
"NY",36,"Greene",36039,20230117,"stable",-9.039,2.084,-3.478
"NY",36,"Greene",36039,20230118,"stable",-8.192,1.997,-3.098
"NY",36,"Greene",36039,20230119,"stable",-2.187,5.67,1.741
"NY",36,"Greene",36039,20230120,"stable",-1.359,1.693,0.167
"NY",36,"Greene",36039,20230121,"stable",-3.064,3.006,-0.029
"NY",36,"Greene",36039,20230122,"stable",-4.534,-0.399,-2.466
"NY",36,"Greene",36039,20230123,"stable",-2.5,1.328,-0.586
"NY",36,"Greene",36039,20230124,"stable",-3.408,0.232,-1.588
"NY",36,"Greene",36039,20230125,"stable",-5.039,0.971,-2.034
"NY",36,"Greene",36039,20230126,"stable",-3.765,2.304,-0.73
"NY",36,"Greene",36039,20230127,"stable",-7.181,3.141,-2.02
"NY",36,"Greene",36039,20230128,"stable",-6.211,1.126,-2.543
"NY",36,"Greene",36039,20230129,"stable",-6.459,6.429,-0.015
"NY",36,"Greene",36039,20230130,"stable",-5.754,6.098,0.172
"NY",36,"Greene",36039,20230131,"stable",-4.176,3.262,-0.457
"NY",36,"Hamilton",36041,20230101,"stable",0.512,7.273,3.892
"NY",36,"Hamilton",36041,20230102,"stable",-1.063,1.955,0.446
"NY",36,"Hamilton",36041,20230103,"stable",-4.267,2.359,-0.954
"NY",36,"Hamilton",36041,20230104,"stable",-3.056,1.52,-0.768
"NY",36,"Hamilton",36041,20230105,"stable",0.017,3.543,1.78
"NY",36,"Hamilton",36041,20230106,"stable",-1.947,3.762,0.907
"NY",36,"Hamilton",36041,20230107,"stable",-2.494,3.025,0.266
"NY",36,"Hamilton",36041,20230108,"stable",-13.26,-1.224,-7.242
"NY",36,"Hamilton",36041,20230109,"stable",-13.05,-2.953,-8.001
"NY",36,"Hamilton",36041,20230110,"stable",-7.574,-2.059,-4.816
"NY",36,"Hamilton",36041,20230111,"stable",-16.684,-4.949,-10.817
"NY",36,"Hamilton",36041,20230112,"stable",-13.956,-3.137,-8.547
"NY",36,"Hamilton",36041,20230113,"stable",-4.117,1.513,-1.302
"NY",36,"Hamilton",36041,20230114,"stable",-8.653,0.721,-3.966
"NY",36,"Hamilton",36041,20230115,"stable",-11.654,-5.607,-8.631
"NY",36,"Hamilton",36041,20230116,"stable",-14.587,-2.385,-8.486
"NY",36,"Hamilton",36041,20230117,"stable",-13.884,0.26,-6.812
"NY",36,"Hamilton",36041,20230118,"stable",-12.132,1.479,-5.326
"NY",36,"Hamilton",36041,20230119,"stable",-4.011,1.787,-1.112
"NY",36,"Hamilton",36041,20230120,"stable",-3.931,-1.205,-2.568
"NY",36,"Hamilton",36041,20230121,"stable",-6.142,-1.096,-3.619
"NY",36,"Hamilton",36041,20230122,"stable",-6.293,-3.164,-4.729
"NY",36,"Hamilton",36041,20230123,"stable",-5.286,-3.018,-4.152
"NY",36,"Hamilton",36041,20230124,"stable",-5.893,-1.994,-3.943
"NY",36,"Hamilton",36041,20230125,"stable",-6.558,-1.061,-3.809
"NY",36,"Hamilton",36041,20230126,"stable",-9.086,-1.106,-5.096
"NY",36,"Hamilton",36041,20230127,"stable",-10.465,-1.527,-5.996
"NY",36,"Hamilton",36041,20230128,"stable",-10.569,-1.563,-6.066
"NY",36,"Hamilton",36041,20230129,"stable",-8.942,0.384,-4.279
"NY",36,"Hamilton",36041,20230130,"stable",-7.259,1.033,-3.113
"NY",36,"Hamilton",36041,20230131,"stable",-9.448,-4.45,-6.949
"NY",36,"Herkimer",36043,20230101,"stable",0.506,8.267,4.387
"NY",36,"Herkimer",36043,20230102,"stable",-0.632,2.44,0.904
"NY",36,"Herkimer",36043,20230103,"stable",-2.692,3.808,0.558
"NY",36,"Herkimer",36043,20230104,"stable",-1.662,3.157,0.747
"NY",36,"Herkimer",36043,20230105,"stable",0.798,4.68,2.739
"NY",36,"Herkimer",36043,20230106,"stable",-1.407,4.51,1.552
"NY",36,"Herkimer",36043,20230107,"stable",-1.883,2.495,0.306
"NY",36,"Herkimer",36043,20230108,"stable",-11.735,-0.362,-6.048
"NY",36,"Herkimer",36043,20230109,"stable",-11.308,-3.487,-7.397
"NY",36,"Herkimer",36043,20230110,"stable",-6.254,-1.324,-3.789
"NY",36,"Herkimer",36043,20230111,"stable",-14.745,-4.178,-9.462
"NY",36,"Herkimer",36043,20230112,"stable",-13.2,-1.779,-7.49
"NY",36,"Herkimer",36043,20230113,"stable",-2.814,2.833,0.01
"NY",36,"Herkimer",36043,20230114,"stable",-9.232,0.363,-4.434
"NY",36,"Herkimer",36043,20230115,"stable",-11.803,-6.141,-8.972
"NY",36,"Herkimer",36043,20230116,"stable",-14.31,-4.644,-9.477
"NY",36,"Herkimer",36043,20230117,"stable",-14.255,-0.535,-7.395
"NY",36,"Herkimer",36043,20230118,"stable",-11.591,1.793,-4.899
"NY",36,"Herkimer",36043,20230119,"stable",-3.603,1.974,-0.815
"NY",36,"Herkimer",36043,20230120,"stable",-3.576,-0.001,-1.788
"NY",36,"Herkimer",36043,20230121,"stable",-4.88,-1.464,-3.172
"NY",36,"Herkimer",36043,20230122,"stable",-5.267,-2.179,-3.723
"NY",36,"Herkimer",36043,20230123,"stable",-4.466,-1.778,-3.122
"NY",36,"Herkimer",36043,20230124,"stable",-4.952,-1.437,-3.195
"NY",36,"Herkimer",36043,20230125,"stable",-6.108,-0.004,-3.056
"NY",36,"Herkimer",36043,20230126,"stable",-8.011,-0.112,-4.061
"NY",36,"Herkimer",36043,20230127,"stable",-9.987,-1.352,-5.67
"NY",36,"Herkimer",36043,20230128,"stable",-8.94,-0.161,-4.551
"NY",36,"Herkimer",36043,20230129,"stable",-8.353,1.53,-3.411
"NY",36,"Herkimer",36043,20230130,"stable",-7.522,1.572,-2.975
"NY",36,"Herkimer",36043,20230131,"stable",-9.102,-4.224,-6.663
"NY",36,"Jefferson",36045,20230101,"stable",1.756,9.329,5.543
"NY",36,"Jefferson",36045,20230102,"stable",0.904,3.31,2.107
"NY",36,"Jefferson",36045,20230103,"stable",-2.372,5.296,1.462
"NY",36,"Jefferson",36045,20230104,"stable",-1.494,3.424,0.965
"NY",36,"Jefferson",36045,20230105,"stable",0.753,4.77,2.762
"NY",36,"Jefferson",36045,20230106,"stable",-0.552,4.474,1.961
"NY",36,"Jefferson",36045,20230107,"stable",-1.625,3.924,1.149
"NY",36,"Jefferson",36045,20230108,"stable",-10.062,-0.271,-5.166
"NY",36,"Jefferson",36045,20230109,"stable",-8.484,-2.63,-5.557
"NY",36,"Jefferson",36045,20230110,"stable",-5.389,0.655,-2.367
"NY",36,"Jefferson",36045,20230111,"stable",-11.146,-4.043,-7.595
"NY",36,"Jefferson",36045,20230112,"stable",-10.772,0.605,-5.083
"NY",36,"Jefferson",36045,20230113,"stable",-1.667,3.642,0.988
"NY",36,"Jefferson",36045,20230114,"stable",-9.019,-0.178,-4.598
"NY",36,"Jefferson",36045,20230115,"stable",-14.807,-6.792,-10.799
"NY",36,"Jefferson",36045,20230116,"stable",-14.685,-5.7,-10.193
"NY",36,"Jefferson",36045,20230117,"stable",-13.749,-2.099,-7.924
"NY",36,"Jefferson",36045,20230118,"stable",-9.364,2.154,-3.605
"NY",36,"Jefferson",36045,20230119,"stable",-4.539,2.412,-1.064
"NY",36,"Jefferson",36045,20230120,"stable",-4.263,0.922,-1.67
"NY",36,"Jefferson",36045,20230121,"stable",-3.22,-0.919,-2.07
"NY",36,"Jefferson",36045,20230122,"stable",-2.806,-0.201,-1.503
"NY",36,"Jefferson",36045,20230123,"stable",-1.789,0.223,-0.783
"NY",36,"Jefferson",36045,20230124,"stable",-2.632,1.126,-0.753
"NY",36,"Jefferson",36045,20230125,"stable",-6.169,1.324,-2.422
"NY",36,"Jefferson",36045,20230126,"stable",-5.003,0.811,-2.096
"NY",36,"Jefferson",36045,20230127,"stable",-8.82,-1.188,-5.004
"NY",36,"Jefferson",36045,20230128,"stable",-7.108,1.003,-3.053
"NY",36,"Jefferson",36045,20230129,"stable",-4.876,1.724,-1.576
"NY",36,"Jefferson",36045,20230130,"stable",-9.338,1.001,-4.168
"NY",36,"Jefferson",36045,20230131,"stable",-10.218,-3.926,-7.072
"NY",36,"Kings",36047,20230101,"stable",8.306,11.666,9.986
"NY",36,"Kings",36047,20230102,"stable",6.589,12.414,9.502
"NY",36,"Kings",36047,20230103,"stable",7.305,12.84,10.073
"NY",36,"Kings",36047,20230104,"stable",8.513,12.31,10.412
"NY",36,"Kings",36047,20230105,"stable",8.979,17.572,13.276
"NY",36,"Kings",36047,20230106,"stable",5.725,9.767,7.746
"NY",36,"Kings",36047,20230107,"stable",1.943,8.548,5.246
"NY",36,"Kings",36047,20230108,"stable",0.881,6.852,3.867
"NY",36,"Kings",36047,20230109,"stable",0.477,4.747,2.612
"NY",36,"Kings",36047,20230110,"stable",2.447,6.882,4.664
"NY",36,"Kings",36047,20230111,"stable",1.905,4.933,3.419
"NY",36,"Kings",36047,20230112,"stable",1.331,4.975,3.153
"NY",36,"Kings",36047,20230113,"stable",4.921,12.74,8.831
"NY",36,"Kings",36047,20230114,"stable",0.332,12.354,6.343
"NY",36,"Kings",36047,20230115,"stable",-1.307,1.733,0.213
